82.46,82.19,60.27,70.22,65.91
81.47,81.60,55.61,68.35,64.08
83.22,82.36,59.63,68.45,61.32
80.93,80.66,56.95,71.39,55.03
80.92,80.29,58.92,70.85,55.27
78.87,78.70,53.79,70.02,58.97
80.24,78.15,55.82,71.51,58.91
76.98,74.68,53.24,72.82,54.46
78.81,77.26,51.74,72.15,52.95
77.01,74.80,47.43,69.95,54.44
76.00,73.27,47.29,71.89,55.35
76.09,74.47,41.59,71.48,53.58
76.68,72.87,44.71,73.38,55.83
75.99,72.87,42.78,73.40,53.71
75.08,72.33,49.72,73.07,54.83
75.13,71.42,58.88,72.35,56.70
76.00,72.10,63.98,70.69,63.23
87.61,72.20,83.87,70.78,73.27
83.11,72.67,78.20,70.00,74.99
83.01,72.65,75.14,69.48,77.12
80.33,73.62,68.82,66.60,76.55
81.79,75.08,64.48,68.66,74.42
83.27,79.59,60.48,67.26,75.32
85.09,82.22,57.40,69.64,76.47
83.15,80.76,54.57,69.68,78.77
85.04,82.86,54.71,70.25,78.91
84.58,83.23,52.92,72.26,80.66
86.37,83.07,52.23,70.05,79.58
83.22,82.79,51.41,71.61,81.73
84.50,82.79,50.92,70.36,78.08
85.42,83.86,51.08,71.16,77.33
84.05,82.18,50.86,70.69,75.82
82.35,81.40,48.90,71.03,76.11
84.34,83.29,51.42,70.55,76.59
84.85,83.71,48.48,69.46,74.81
83.40,83.56,46.28,71.15,77.12
84.75,84.04,45.42,68.99,78.29
84.15,83.64,43.95,70.95,77.99
83.71,82.01,46.62,69.84,75.95
82.88,80.60,44.16,69.27,79.72
83.71,81.02,46.36,70.22,77.35
82.36,80.87,46.97,69.22,76.92
81.93,80.98,46.83,70.43,76.48
83.18,81.67,45.08,68.48,76.91
82.91,82.17,44.38,70.76,76.50
83.33,82.06,41.82,68.98,73.57
81.52,81.55,40.93,70.19,76.46
82.36,80.87,41.04,69.38,74.21
81.95,81.38,40.50,69.23,76.50
80.18,80.24,40.58,70.32,74.73
81.43,80.37,42.64,68.50,75.55
81.95,80.10,43.42,70.08,73.85
82.41,81.90,52.81,68.67,73.61
83.20,82.60,63.09,70.03,70.18
83.79,82.77,69.17,67.78,71.56
83.51,82.09,75.95,65.38,69.04
84.97,81.53,68.79,67.95,73.40
79.90,79.41,62.93,66.58,70.66
81.58,78.96,60.63,68.86,71.20
81.76,80.90,62.62,67.28,69.69
83.03,80.97,60.14,68.57,69.95
81.56,81.24,59.18,66.38,67.30
82.80,80.35,59.52,68.05,68.12
82.27,81.65,57.62,66.08,65.89
81.73,80.79,55.02,67.33,65.09
81.06,79.56,56.91,65.44,67.79
80.62,79.38,53.54,65.82,66.61
80.29,78.93,52.62,68.46,68.04
80.59,79.53,51.43,66.62,68.93
80.78,80.23,49.50,67.65,70.38
78.56,78.64,49.49,65.71,71.82
79.81,80.03,55.18,68.97,69.57
83.25,81.88,66.20,66.30,63.68
82.70,81.54,72.42,60.90,63.99
85.66,82.26,82.62,60.33,62.49
82.47,82.12,75.72,59.96,63.44
79.57,79.78,65.00,55.90,65.71
79.42,78.11,65.71,64.73,69.40
76.41,74.14,64.21,69.53,73.70
76.98,76.20,59.38,69.42,71.32
79.39,77.32,58.65,69.53,72.63
76.37,75.34,54.97,67.93,73.52
77.10,75.10,51.40,67.77,73.34
75.84,74.54,51.87,66.67,73.61
72.64,66.98,48.98,68.31,72.52
76.21,57.27,51.66,67.28,74.61
75.11,59.30,46.88,68.40,73.15
72.66,61.18,44.23,67.03,72.02
72.96,61.28,48.76,66.98,73.02
75.24,60.15,44.68,67.34,73.04
75.46,60.73,48.65,66.93,74.53
75.39,59.12,45.04,64.33,74.35
74.40,57.91,40.52,64.61,73.90
75.97,51.82,40.27,66.09,75.35
74.83,55.85,40.50,64.78,74.31
72.89,53.51,38.84,65.80,72.65
72.64,56.13,34.20,60.58,72.51
72.93,53.51,39.32,63.71,72.53
74.45,52.06,37.71,64.18,71.82
70.56,49.32,38.98,64.55,70.03
73.75,50.65,36.98,63.98,72.45
72.69,49.60,36.56,61.92,72.45
74.72,45.18,35.03,64.93,73.72
73.52,41.30,30.84,61.93,74.17
77.03,41.24,36.84,65.97,76.07
75.25,39.41,35.35,64.74,74.52
74.28,43.28,31.43,65.71,74.41
73.68,42.45,31.12,65.79,73.16
74.59,47.82,38.09,66.79,73.40
72.00,52.94,57.15,65.32,69.55
73.05,65.08,66.88,62.36,63.69
78.09,71.34,76.32,58.44,61.62
85.04,74.39,85.07,58.50,57.40
80.47,76.34,77.70,62.52,54.36
87.04,87.23,67.50,58.17,57.06
85.09,85.33,64.53,54.30,60.49
84.37,84.67,63.46,56.86,59.15
83.34,83.70,67.01,59.72,58.44
82.16,81.41,61.79,60.10,53.97
82.14,81.76,68.34,62.71,58.78
82.25,82.12,65.08,64.48,55.86
82.52,82.52,63.69,63.46,60.32
83.28,83.22,59.57,64.27,60.54
82.85,82.45,63.14,60.88,67.51
83.07,82.41,58.42,62.00,68.49
83.08,82.35,54.22,61.02,68.69
82.76,82.43,52.47,61.96,66.76
82.90,82.07,51.08,61.34,66.04
83.34,82.71,57.23,61.93,65.57
82.28,81.93,60.46,60.25,68.28
83.84,83.12,72.47,56.83,71.23
83.47,83.48,73.86,63.93,68.43
81.73,80.98,63.50,62.39,65.16
80.85,80.53,57.92,60.40,62.86
80.10,78.75,60.20,55.73,63.17
79.19,78.28,55.21,59.10,63.35
78.74,78.00,57.08,57.15,62.77
78.62,78.36,55.57,58.68,63.15
82.06,82.30,56.46,54.84,61.91
81.46,81.32,63.21,51.69,59.96
81.50,80.52,71.08,52.93,59.97
86.01,83.30,84.20,54.24,62.65
84.04,82.57,78.53,55.78,65.16
83.42,82.38,70.26,55.14,68.46
81.61,81.41,65.49,51.55,68.71
82.90,82.03,66.55,53.95,71.19
83.02,82.25,62.09,58.53,69.31
83.13,82.87,62.69,64.67,68.16
83.22,82.63,64.77,68.80,69.93
84.33,81.90,63.86,71.42,71.21
84.25,82.67,65.38,71.18,74.09
84.36,83.53,60.77,73.44,67.31
82.04,81.57,58.94,72.51,68.61
83.45,83.27,58.12,73.13,65.45
83.04,82.63,59.71,70.46,67.06
81.80,81.22,53.78,70.87,63.23
83.29,82.80,52.68,70.46,60.23
82.06,81.88,52.64,72.53,57.57
82.67,82.31,50.61,71.90,58.40
83.06,82.61,49.89,73.70,56.06
82.12,82.31,49.93,72.60,59.52
82.21,81.40,50.46,73.31,56.68
80.44,80.66,48.95,73.16,54.22
77.91,77.81,48.93,73.96,55.66
77.84,76.95,48.33,73.49,54.52
76.29,72.96,48.79,74.49,56.30
75.86,74.03,59.44,71.50,56.53
77.29,74.55,68.76,64.76,54.87
81.49,76.09,79.50,63.77,62.69
80.80,77.00,75.77,72.28,66.20
83.41,80.23,74.02,74.68,72.90
84.66,84.00,66.90,76.03,77.86
84.16,83.16,62.33,78.40,78.00
82.94,82.85,54.96,77.71,74.96
84.30,82.38,58.51,78.57,76.68
83.40,82.84,51.85,76.79,75.92
85.13,83.07,51.47,76.33,77.21
84.33,83.09,52.27,77.81,76.99
84.71,83.04,52.53,77.41,78.44
83.63,81.06,51.71,76.76,77.22
84.28,83.51,53.13,77.70,75.80
83.83,81.75,51.60,76.65,76.25
83.77,82.11,50.57,76.84,73.54
85.15,84.76,48.18,77.49,72.01
84.93,84.44,47.04,75.60,71.50
84.45,81.98,48.40,76.27,72.31
83.32,81.87,44.57,75.85,74.08
84.32,84.08,47.47,75.42,71.26
82.21,80.75,47.14,77.44,72.21
83.90,81.47,49.11,77.31,75.03
81.61,79.81,49.09,76.50,71.12
83.74,82.58,47.65,77.15,73.04
84.47,84.16,46.83,75.92,71.62
83.28,81.82,48.27,76.18,68.77
84.80,84.89,46.85,76.98,71.70
84.50,83.65,45.66,75.53,68.55
84.10,83.49,44.15,74.94,69.60
82.22,80.49,42.06,75.27,71.13
83.85,82.99,42.96,74.16,71.39
82.31,80.06,42.02,74.98,73.99
81.23,79.91,40.82,75.37,70.96
83.19,79.54,41.84,74.08,72.97
83.78,83.33,40.60,74.75,72.41
83.84,83.58,43.25,74.09,67.77
81.68,80.96,54.80,73.51,71.14
82.31,81.57,62.67,73.50,69.71
85.19,82.85,74.65,73.12,73.10
83.83,82.15,71.70,72.67,75.22
82.44,78.44,63.63,73.77,76.36
81.67,79.98,56.68,72.81,75.74
82.38,79.25,59.24,73.35,73.85
81.64,80.87,57.54,74.61,72.90
82.56,80.61,58.79,72.76,72.52
81.55,81.13,55.88,72.32,67.28
82.31,81.77,56.44,73.02,67.33
82.64,82.34,51.97,71.99,63.36
82.09,82.40,50.63,72.58,63.89
81.66,81.10,51.51,73.07,68.02
79.76,79.47,50.28,71.44,66.46
81.05,81.75,48.11,72.01,67.84
81.90,81.53,47.82,72.73,65.05
82.72,82.54,48.35,72.19,67.65
80.17,79.66,52.67,73.36,68.83
80.74,80.17,58.20,71.48,61.80
80.60,80.66,67.32,66.80,64.35
85.42,80.37,80.60,65.32,67.21
82.07,77.71,78.02,63.15,59.73
80.00,77.89,77.19,63.52,56.73
75.12,75.41,63.79,68.26,56.10
77.56,76.15,63.46,69.21,67.03
78.04,75.97,56.42,70.34,64.96
77.14,74.73,61.74,72.17,62.85
76.98,75.41,50.27,70.86,61.57
78.87,79.61,58.22,70.55,62.64
78.63,80.19,54.50,70.25,64.97
76.31,76.44,45.53,66.86,64.84
76.08,73.47,42.21,66.14,70.30
74.14,67.33,47.75,67.19,69.53
74.38,66.01,42.27,66.57,69.73
71.70,57.85,46.33,68.06,69.94
73.54,59.04,41.70,67.43,69.10
71.13,57.16,45.27,65.93,69.10
72.95,57.19,40.03,66.74,70.88
71.18,55.45,44.42,66.69,69.66
71.33,54.95,45.82,66.27,70.10
72.82,51.22,43.26,67.25,69.77
70.13,46.67,38.36,65.73,68.94
70.40,46.80,43.67,65.46,67.14
69.84,48.09,42.24,66.62,66.70
69.39,46.91,34.07,65.52,67.44
70.76,45.92,39.52,65.76,66.85
70.39,45.96,37.80,65.46,67.05
70.34,42.74,36.51,63.33,67.80
68.69,42.18,39.07,62.91,67.67
71.82,48.70,35.13,62.21,70.16
70.14,48.36,40.23,59.74,68.55
72.48,47.06,32.71,60.36,71.37
71.94,46.07,38.84,60.32,71.34
70.04,46.43,37.95,60.25,69.40
71.09,48.40,32.53,62.51,69.20
69.94,56.83,39.49,61.92,66.57
68.57,51.74,56.13,59.10,64.23
69.57,59.61,64.97,51.29,57.26
83.41,74.49,82.56,49.04,57.84
80.65,79.34,78.84,45.26,51.92
83.42,83.06,70.69,41.47,52.49
83.84,84.00,65.07,49.06,52.36
83.84,83.67,64.67,54.34,55.67
83.47,83.22,61.65,58.66,60.75
83.38,83.08,61.86,58.28,54.69
83.48,83.44,62.54,58.54,57.39
84.99,84.48,64.65,59.10,57.36
83.66,83.50,57.64,57.64,56.04
84.14,84.14,60.40,56.47,61.40
84.47,83.88,56.24,54.43,65.94
83.91,83.57,57.46,53.59,68.95
84.15,83.26,57.11,54.97,68.93
83.26,82.54,55.84,55.29,71.32
82.55,82.08,57.05,55.46,69.41
83.13,82.43,55.98,55.21,68.73
82.47,81.65,53.79,55.50,69.84
82.07,81.16,58.13,60.41,69.43
86.03,83.04,75.92,67.58,72.68
84.42,84.08,62.31,65.43,68.45
81.25,80.57,55.76,58.38,68.28
81.13,79.66,54.16,55.35,67.67
81.05,79.95,53.68,51.60,68.16
82.33,81.99,50.83,49.35,68.31
76.50,74.10,47.64,49.85,67.05
79.26,76.20,45.41,48.20,69.21
77.24,73.96,55.43,44.86,67.91
79.00,74.49,68.92,37.31,67.52
86.25,80.89,78.85,24.58,67.62
84.25,81.97,80.17,18.59,64.04
83.59,82.80,75.72,19.54,64.94
83.94,83.21,64.90,30.80,63.42
82.88,82.81,63.82,38.85,65.09
82.28,82.37,58.20,43.67,64.32
81.17,81.50,63.68,48.61,64.80
81.79,81.32,63.99,46.54,67.43
81.32,81.50,64.59,49.12,70.15
85.54,84.77,68.71,48.25,68.84
82.28,82.63,62.71,47.73,67.22
81.25,81.07,56.62,42.61,60.16
80.76,80.47,60.23,36.62,58.04
82.54,82.24,59.78,42.62,63.24
84.06,83.78,58.16,46.42,60.79
82.57,82.59,56.40,47.00,60.85
82.22,82.23,53.45,43.61,59.70
82.88,82.72,56.58,42.40,59.88
81.77,81.75,54.32,41.73,55.40
81.40,81.22,57.29,35.70,55.80
80.72,80.57,53.06,39.60,52.63
79.56,78.99,54.38,42.67,53.78
80.93,81.12,53.49,38.25,51.79
82.04,82.19,55.77,48.40,51.56
82.71,82.79,52.70,48.98,50.56
81.87,81.78,54.75,46.51,52.82
82.07,81.89,56.33,54.30,56.48
83.33,83.61,59.48,56.19,63.34
88.22,84.82,73.43,77.67,77.25
85.47,83.97,74.91,75.14,75.00
84.32,79.79,70.56,76.80,76.65
84.55,80.48,58.60,76.59,76.26
83.88,81.23,56.66,75.13,75.51
83.12,81.61,54.26,73.89,76.22
84.22,80.66,57.57,75.09,76.96
83.03,80.52,51.14,74.91,77.95
83.86,81.21,52.32,73.13,77.85
84.04,81.58,51.66,74.05,77.62
83.92,83.00,47.51,74.43,76.06
83.74,82.10,45.80,74.08,75.36
83.18,82.29,45.31,73.50,74.75
83.22,82.38,44.39,73.98,74.37
83.80,82.43,42.83,74.75,73.23
83.10,82.60,44.19,73.86,72.17
85.15,84.58,43.90,72.75,72.47
83.31,82.23,41.76,72.91,73.19
83.77,83.07,42.39,73.53,74.12
83.19,81.80,43.02,73.00,73.14
82.45,81.78,44.71,74.10,72.59
83.07,80.76,43.26,74.11,71.94
83.09,82.69,43.96,73.86,71.97
83.33,82.47,43.01,73.22,70.49
82.96,83.36,42.11,72.39,69.92
82.61,82.23,40.01,72.99,70.47
82.68,81.68,40.10,72.07,70.43
82.81,83.84,38.63,71.17,71.30
82.83,82.19,39.09,70.33,71.72
82.81,82.45,39.15,71.10,72.32
81.87,81.83,36.46,70.55,72.25
84.40,82.92,35.06,71.69,70.82
83.25,81.96,34.31,71.41,71.33
84.58,83.66,33.82,70.84,69.87
83.48,82.41,35.95,69.68,68.28
80.44,78.54,42.62,70.44,66.72
78.59,75.93,59.77,70.94,66.30
78.46,73.41,68.16,70.50,67.07
83.48,75.57,76.58,66.24,74.79
80.45,69.05,65.36,66.57,77.02
82.20,73.74,63.06,67.60,78.46
85.91,83.84,60.54,67.49,78.87
85.01,83.72,57.99,68.85,77.76
83.04,79.89,56.73,69.78,76.50
82.82,79.02,57.59,70.01,76.07
81.79,79.78,58.68,68.81,73.91
82.09,79.35,57.48,69.02,72.25
80.40,79.78,53.84,69.27,69.15
81.67,80.69,51.61,68.38,68.39
82.78,81.87,50.97,68.01,70.54
82.15,81.70,46.81,68.00,73.76
83.66,82.93,45.92,67.72,73.72
81.64,81.30,46.72,66.91,75.06
81.69,79.60,48.84,68.44,74.17
79.75,78.86,54.13,69.06,72.18
82.56,82.23,64.63,67.05,69.09
83.95,83.25,69.71,63.39,65.46
86.34,81.54,85.38,63.16,63.49
82.14,81.02,79.07,64.29,62.92
80.01,77.26,72.03,63.48,68.41
79.00,76.51,63.75,63.98,71.59
79.85,77.55,66.51,64.89,71.56
80.83,79.71,63.69,65.18,70.21
79.23,77.57,62.99,65.32,66.60
75.83,72.27,56.80,66.23,67.11
76.27,71.40,58.96,66.83,68.77
75.42,70.92,58.02,66.94,68.83
75.37,70.92,56.36,66.03,69.19
75.73,69.06,58.26,66.36,70.88
77.93,72.16,54.50,67.04,71.64
77.46,75.31,51.44,67.02,71.13
79.75,78.69,54.17,66.65,71.01
80.02,79.02,56.83,66.52,71.41
79.85,79.91,57.00,66.18,70.06
80.54,79.28,56.66,65.52,70.39
78.22,76.72,52.02,66.69,68.56
78.21,75.87,51.10,67.09,69.61
77.21,75.02,50.61,66.96,68.24
77.53,76.82,49.03,66.08,67.72
81.27,80.38,52.43,65.50,67.04
83.96,84.05,50.04,66.85,66.28
85.63,85.63,49.40,66.87,66.52
85.96,85.86,47.90,66.14,67.03
85.56,85.75,46.72,65.96,67.23
85.73,85.96,45.55,66.43,67.92
85.99,86.17,45.86,65.31,67.36
85.61,85.76,46.90,66.00,67.22
84.92,84.84,44.45,66.03,66.41
86.37,86.57,44.56,65.77,68.31
84.16,84.43,44.81,65.07,67.49
87.34,87.19,41.77,63.76,66.02
84.68,85.01,40.20,64.61,66.49
85.97,85.93,51.45,64.28,64.94
86.28,86.31,61.39,62.33,64.55
85.07,84.58,67.75,56.66,65.48
88.68,86.77,84.31,52.39,66.31
86.01,85.99,77.10,53.61,65.37
83.10,83.25,66.93,51.31,61.48
84.33,83.81,65.14,47.15,59.47
86.02,86.16,68.47,54.76,57.79
86.68,86.79,64.35,58.09,57.19
78.29,77.02,61.18,60.24,57.60
73.31,69.83,63.50,61.11,56.82
76.01,75.70,59.95,61.88,60.12
74.37,73.13,56.93,62.99,62.17
77.24,76.41,55.29,62.91,63.25
80.54,79.86,57.39,62.33,63.75
82.20,81.91,55.12,61.91,63.52
82.00,81.80,58.77,62.84,64.42
82.30,82.36,58.35,61.93,66.01
80.01,79.62,56.81,60.20,64.15
76.04,75.15,54.19,59.65,62.27
72.62,69.89,57.65,59.25,61.93
76.00,74.34,69.83,59.01,67.92
78.82,77.54,74.34,58.50,66.61
77.62,75.25,63.26,59.33,61.44
78.04,77.67,56.17,57.99,62.72
79.58,78.96,58.43,58.31,63.45
82.65,82.96,60.02,58.57,62.23
85.08,84.93,56.75,59.99,59.04
85.51,85.51,54.60,60.30,58.73
85.07,85.24,58.77,58.17,61.58
84.78,84.84,59.33,57.78,60.49
84.59,84.52,66.79,53.80,62.96
86.72,83.69,84.30,49.27,69.26
86.05,84.92,78.18,50.21,66.80
86.16,85.88,71.93,52.33,67.99
84.52,84.52,62.42,50.56,68.96
84.16,83.82,59.98,51.72,68.95
86.15,86.14,63.24,53.31,66.34
84.89,84.51,61.81,57.68,62.96
84.65,84.63,61.03,58.19,64.15
82.65,82.43,69.70,55.55,66.44
85.14,82.68,74.52,48.90,72.31
83.93,83.91,65.46,48.33,62.88
82.52,82.61,58.40,52.59,61.76
85.01,84.74,61.32,54.86,62.79
83.02,82.84,66.25,55.13,64.63
80.43,79.83,59.94,53.77,59.00
82.13,82.08,59.21,52.52,58.87
83.12,82.23,61.46,49.62,62.89
83.61,83.13,60.28,49.89,62.25
84.69,84.64,59.31,52.13,58.80
85.65,85.54,58.22,51.41,57.18
84.97,84.93,58.09,50.32,60.16
85.24,85.35,54.31,46.01,56.80
85.66,85.65,59.87,47.85,55.81
84.50,84.47,54.73,45.11,54.45
83.50,83.63,55.33,43.06,55.26
77.70,77.66,53.41,32.76,56.77
77.17,75.82,53.41,38.33,60.96
80.56,76.84,68.59,55.78,69.00
84.06,74.17,80.93,67.81,76.47
82.81,78.60,74.08,66.95,75.67
85.10,82.64,68.50,71.71,75.87
86.24,84.73,64.76,72.41,76.53
84.29,84.65,63.81,71.82,74.70
84.42,84.29,61.14,73.74,73.51
84.00,83.63,58.84,75.26,71.79
83.95,82.48,60.68,72.52,71.16
84.01,83.36,60.50,71.46,72.33
84.25,83.92,58.47,68.80,71.63
83.06,83.09,58.18,68.36,71.62
83.98,83.28,54.55,71.75,73.22
82.91,81.87,54.27,72.28,75.02
84.45,82.98,53.04,70.59,74.79
84.97,84.27,51.26,67.16,74.87
83.75,81.96,54.57,69.99,74.60
86.18,85.50,53.93,68.29,73.72
86.89,86.79,53.57,69.86,73.14
83.42,82.88,51.84,69.86,70.14
84.49,84.61,50.32,68.99,68.76
85.57,85.54,49.41,69.83,68.29
82.50,82.77,50.17,68.47,70.06
80.62,79.45,50.82,69.23,70.35
84.06,83.87,50.69,70.67,71.13
84.65,84.51,50.81,68.98,71.81
80.98,78.58,49.46,68.94,72.11
82.45,82.36,50.34,67.28,72.03
86.73,87.00,50.02,68.42,70.96
85.48,85.57,51.16,69.61,68.50
82.00,81.76,48.23,68.31,67.59
80.06,79.95,48.30,65.81,67.00
80.01,79.47,48.53,67.21,67.39
84.65,84.45,50.77,66.10,68.80
83.32,83.05,48.08,68.82,70.54
85.44,85.01,48.52,67.59,71.26
82.86,81.96,56.45,64.88,69.77
81.29,79.34,65.32,65.03,67.80
86.38,83.85,73.62,64.17,72.71
83.10,79.87,74.79,68.11,73.03
83.64,81.19,64.47,67.20,74.68
81.89,81.22,61.10,63.17,73.96
82.68,80.45,63.09,63.52,75.14
81.86,81.77,63.97,63.86,72.54
83.00,81.43,60.04,61.22,71.20
82.29,80.74,56.62,64.05,69.20
82.56,81.15,60.59,63.80,68.45
81.85,82.13,57.76,61.79,68.85
83.07,82.10,59.14,63.40,68.88
81.41,80.75,59.55,62.42,66.98
80.24,79.81,55.21,63.71,64.06
80.63,80.62,51.20,64.86,62.81
79.15,78.74,52.92,63.27,60.92
77.76,77.02,49.68,63.54,61.80
77.17,75.73,49.01,61.03,62.48
74.01,73.66,52.59,62.37,59.63
75.62,72.09,60.50,62.88,63.07
80.30,70.77,75.97,62.45,64.42
83.75,68.61,83.02,56.65,61.04
75.70,67.42,73.46,58.32,61.55
71.11,65.19,65.27,57.58,62.23
72.53,66.24,62.97,61.43,64.28
70.80,64.90,63.02,58.22,62.91
69.12,63.35,59.46,57.29,61.28
69.92,63.06,55.86,61.67,59.82
68.93,63.26,60.44,58.90,61.92
67.29,55.64,50.84,60.53,63.31
71.07,56.61,49.64,62.62,68.07
70.22,51.99,51.51,61.38,68.95
72.02,53.05,49.55,61.95,69.37
70.35,50.89,42.88,61.33,69.10
70.61,56.38,45.79,61.49,69.36
71.31,53.53,46.16,61.40,69.32
72.13,63.19,43.09,63.40,68.26
72.58,68.19,51.80,59.37,65.01
80.99,80.69,59.09,58.97,63.99
85.17,84.76,58.83,60.25,65.09
86.40,86.25,56.41,58.92,66.80
84.80,84.74,55.23,61.72,66.83
85.04,84.22,55.18,51.78,69.13
85.02,85.02,51.74,49.35,68.89
85.19,85.25,53.30,51.07,68.25
85.62,85.47,51.10,50.10,67.78
85.46,85.32,53.06,48.22,67.30
84.87,84.48,52.53,49.54,67.15
83.21,83.13,50.97,45.49,68.03
82.12,81.78,46.28,38.43,68.73
84.71,84.17,47.43,36.67,70.68
83.47,82.19,46.41,35.53,70.74
82.94,82.16,46.26,32.63,70.45
83.42,82.42,46.55,41.43,69.64
83.67,83.20,45.30,41.13,69.76
79.63,77.76,48.96,39.83,68.80
81.09,81.11,56.18,27.15,64.99
82.94,83.02,65.50,20.73,63.57
87.74,86.08,78.77,18.84,62.39
86.25,84.60,81.82,6.49,61.78
82.36,81.53,75.26,2.60,63.54
82.66,82.13,65.59,3.12,62.42
81.36,81.08,67.35,5.21,63.55
80.35,79.47,63.57,14.07,61.79
81.39,81.12,63.36,19.67,61.05
82.22,81.58,62.55,16.59,59.78
81.19,81.34,61.00,17.54,58.07
82.44,82.26,61.28,19.44,57.87
82.20,82.42,61.33,15.60,57.51
82.23,81.44,59.53,14.89,60.39
81.26,80.94,58.85,16.98,59.12
81.53,81.40,60.16,21.19,60.02
80.17,79.88,60.87,20.01,59.96
76.29,75.28,58.85,24.44,57.98
74.26,73.84,51.10,22.15,57.20
76.63,75.99,50.17,19.99,61.25
77.41,75.51,54.67,16.88,68.32
83.37,76.72,71.41,20.73,78.04
81.02,76.04,60.66,18.58,74.08
82.73,79.57,55.02,19.32,73.53
81.39,80.25,55.38,27.63,70.38
84.96,83.25,56.76,31.80,72.90
83.22,82.18,55.41,38.36,70.30
83.10,82.62,51.68,39.87,70.35
82.87,82.28,53.64,37.58,71.03
82.08,80.18,58.91,32.27,69.40
77.16,77.99,62.90,24.85,63.84
85.18,81.99,72.83,19.34,64.16
85.38,82.80,83.63,7.51,62.93
85.37,85.05,75.83,3.19,65.71
86.11,86.04,68.04,13.80,66.66
86.01,86.11,65.04,24.31,62.99
86.62,86.40,63.64,29.33,64.07
85.41,85.50,63.77,34.75,62.69
85.06,85.05,59.60,34.36,62.52
85.73,85.44,62.67,27.17,63.91
84.86,84.58,56.85,23.35,64.24
84.65,84.43,58.88,23.82,64.31
84.81,84.86,59.52,28.56,63.09
84.49,84.58,64.10,24.03,62.25
80.79,80.52,58.17,16.94,62.01
78.40,77.76,57.87,20.62,62.11
69.89,67.79,55.77,23.43,59.48
67.58,65.70,54.77,21.06,56.96
66.63,65.34,55.22,20.35,51.07
67.98,66.07,55.08,10.58,48.80
65.22,63.43,56.65,15.00,47.06
64.90,63.03,54.10,16.14,48.17
64.46,62.92,54.82,25.06,49.48
65.16,63.54,54.70,26.86,50.80
63.99,62.40,54.55,28.18,50.78
64.58,63.22,51.20,30.35,53.38
65.48,61.11,53.03,36.73,55.92
65.41,60.15,54.66,29.22,58.93
66.08,60.55,60.67,42.14,62.48
84.39,71.99,80.82,57.81,71.54
84.62,80.12,78.07,61.57,73.73
85.20,82.29,74.79,63.65,77.01
85.22,82.37,68.20,67.19,76.97
84.91,82.44,66.95,69.56,76.97
84.66,84.09,60.11,72.07,75.97
85.09,84.57,62.49,71.09,75.81
84.58,82.87,60.72,71.28,75.41
85.38,83.62,61.41,72.00,76.53
85.38,84.00,57.62,70.82,75.13
84.06,83.34,58.41,70.72,75.35
84.46,82.45,55.91,69.83,75.69
85.21,83.02,55.38,73.30,74.83
84.75,82.96,54.88,71.51,76.26
84.76,83.79,55.62,73.50,75.69
84.51,83.56,51.91,71.60,77.21
85.46,84.82,51.49,71.97,76.32
85.69,84.92,50.84,73.47,74.13
84.93,82.42,50.41,72.34,75.46
83.90,82.51,50.94,73.09,76.20
85.14,83.28,51.20,70.67,75.54
83.76,82.95,53.76,73.51,73.27
84.62,83.92,51.75,71.60,73.50
85.02,84.22,52.25,72.87,75.56
84.84,85.04,50.79,71.39,75.01
84.29,83.39,51.52,71.63,76.12
84.44,83.37,50.27,72.96,75.97
84.83,82.80,51.12,71.63,77.54
85.16,84.05,48.94,72.71,75.38
83.92,83.88,48.44,71.84,75.71
83.90,82.25,48.51,73.03,74.46
82.88,82.28,46.24,71.96,74.76
83.85,82.84,44.62,73.22,74.05
84.23,83.36,42.54,71.78,75.43
84.10,83.25,45.26,71.35,75.76
83.88,83.02,54.50,73.30,76.56
84.56,83.56,65.89,70.66,74.65
82.83,82.35,70.36,71.30,70.77
86.36,82.82,78.21,71.13,75.63
84.63,82.42,74.58,70.86,73.00
84.16,81.91,71.75,69.04,73.64
84.17,82.16,68.79,71.01,72.78
83.14,82.03,68.15,71.52,73.58
82.33,81.52,65.89,70.14,70.95
82.84,81.57,64.53,72.45,72.91
80.60,78.92,62.54,70.60,72.68
80.16,78.77,62.55,71.55,73.77
81.10,77.57,60.98,70.28,74.66
78.91,76.95,59.69,71.57,71.78
78.90,75.21,59.43,70.02,74.25
76.49,71.40,58.39,71.67,72.41
76.81,66.34,56.00,71.32,73.35
73.82,66.11,53.65,69.79,71.67
75.29,62.42,51.17,71.67,72.19
73.65,60.12,50.04,70.77,71.88
75.62,60.14,61.90,70.53,71.06
75.97,61.58,70.92,66.50,68.18
86.31,63.60,84.85,69.00,70.80
80.36,58.95,78.12,69.12,67.33
77.31,56.49,70.14,69.62,68.01
73.34,55.98,61.68,66.85,69.99
70.98,55.71,57.23,66.88,67.73
76.93,56.01,62.28,68.43,71.63
71.57,52.41,51.92,69.52,69.09
72.97,51.23,51.41,68.52,70.33
71.77,51.87,51.55,68.34,70.53
74.20,52.45,50.72,70.58,70.55
74.93,50.44,51.17,69.16,73.93
76.77,51.01,50.77,69.65,75.86
76.59,51.06,49.77,67.56,75.10
75.88,52.17,48.75,68.89,74.68
75.40,46.54,48.13,67.75,74.01
74.34,47.50,46.96,69.20,72.96
75.07,50.72,48.09,64.11,73.27
73.11,55.63,45.98,64.78,71.65
75.15,64.82,48.06,66.95,71.15
76.46,74.08,52.54,66.03,70.71
